,RMSE mean,RMSE standard deviation,Hyperparameters
132,0.964824079531349,0.007836382870548027,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.6}"
133,0.9648240764265807,0.007836382443204861,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.6}"
134,0.9648240764265807,0.007836382443204861,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.6}"
135,0.964793219518497,0.008822120698755922,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.02, 'subsample': 0.5}"
136,0.964743741061341,0.008309284113896863,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.7}"
137,0.9647129163200325,0.008873236663604817,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.5}"
138,0.9647129163200325,0.008873236663604817,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.5}"
139,0.9647104779364476,0.00887593814309511,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.04, 'subsample': 0.5}"
140,0.9647061903341555,0.008319854714855334,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.01, 'subsample': 0.7}"
141,0.9647061903341555,0.008319854714855334,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.05, 'max_depth': 2, 'gamma': 0.02, 'subsample': 0.7}"
142,0.9646478226533078,0.008897775809501315,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.01, 'subsample': 0.5}"
143,0.9646391319654469,0.008961993037586064,"{'objective': 'reg:squarederror', 'eval_metric': 'rmse', 'seed': 315, 'learning_rate': 0.025, 'max_depth': 3, 'gamma': 0.04, 'subsample': 0.5}"
